x,crit(x)
-9.059999999999837,64.12165413533675
-9.049999999999837,64.02349624059991
-9.039999999999837,63.925413533832995
-9.029999999999838,63.827406015036004
-9.019999999999838,63.72947368420894
-9.009999999999838,63.631616541351804
-8.999999999999838,63.53383458646459
-8.989999999999839,63.4361278195473
-8.979999999999839,63.33849624059994
-8.969999999999839,63.24093984962249
-8.95999999999984,63.14345864661498
-8.94999999999984,63.04605263157739
-8.93999999999984,62.948721804509724
-8.92999999999984,62.85146616541198
-8.91999999999984,62.754285714284165
-8.90999999999984,62.65718045112627
-8.89999999999984,62.560150375938306
-8.88999999999984,62.46319548872027
-8.879999999999841,62.36631578947215
-8.869999999999841,62.26951127819395
-8.859999999999841,62.172781954885686
-8.849999999999842,62.076127819547345
-8.839999999999842,61.979548872178924
-8.829999999999842,61.88304511278044
-8.819999999999842,61.78661654135187
-8.809999999999842,61.69026315789323
-8.799999999999843,61.593984962404505
-8.789999999999843,61.49778195488571
-8.779999999999843,61.40165413533684
-8.769999999999843,61.3056015037579
-8.759999999999843,61.20962406014888
-8.749999999999844,61.11372180450979
-8.739999999999844,61.01789473684062
-8.729999999999844,60.92214285714137
-8.719999999999844,60.82646616541205
-8.709999999999845,60.73086466165265
-8.699999999999845,60.63533834586318
-8.689999999999845,60.53988721804364
-8.679999999999845,60.444511278194014
-8.669999999999845,60.34921052631432
-8.659999999999846,60.25398496240455
-8.649999999999846,60.15883458646471
-8.639999999999846,60.06375939849478
-8.629999999999846,59.96875939849478
-8.619999999999846,59.87383458646471
-8.609999999999847,59.778984962404564
-8.599999999999847,59.684210526314345
-8.589999999999847,59.589511278194045
-8.579999999999847,59.49488721804367
-8.569999999999848,59.400338345863226
-8.559999999999848,59.305864661652706
-8.549999999999848,59.211466165412105
-8.539999999999848,59.11714285714143
-8.529999999999848,59.02289473684068
-8.519999999999849,58.928721804509856
-8.509999999999849,58.834624060148954
-8.499999999999849,58.740601503757986
-8.48999999999985,58.64665413533693
-8.47999999999985,58.55278195488581
-8.46999999999985,58.458984962404614
-8.45999999999985,58.36526315789334
-8.44999999999985,58.27161654135198
-8.43999999999985,58.17804511278056
-8.42999999999985,58.084548872179056
-8.41999999999985,57.99112781954748
-8.409999999999851,57.89778195488583
-8.399999999999851,57.804511278194106
-8.389999999999851,57.7113157894723
-8.379999999999852,57.618195488720424
-8.369999999999852,57.52515037593848
-8.359999999999852,57.43218045112645
-8.349999999999852,57.339285714284344
-8.339999999999852,57.24646616541217
-8.329999999999853,57.153721804509914
-8.319999999999853,57.06105263157759
-8.309999999999853,56.96845864661519
-8.299999999999853,56.87593984962271
-8.289999999999853,56.78349624060016
-8.279999999999854,56.691127819547525
-8.269999999999854,56.59883458646482
-8.259999999999854,56.506616541352045
-8.249999999999854,56.414473684209185
-8.239999999999855,56.322406015036265
-8.229999999999855,56.23041353383326
-8.219999999999855,56.138496240600176
-8.209999999999855,56.04665413533702
-8.199999999999855,55.954887218043794
-8.189999999999856,55.863195488720486
-8.179999999999856,55.771578947367104
-8.169999999999856,55.68003759398365
-8.159999999999856,55.58857142857012
-8.149999999999856,55.49718045112651
-8.139999999999857,55.40586466165283
-8.129999999999857,55.31462406014907
-8.119999999999857,55.22345864661524
-8.109999999999857,55.13236842105134
-8.099999999999858,55.04135338345735
-8.089999999999858,54.9504135338333
-8.079999999999858,54.85954887217916
-8.069999999999858,54.76875939849496
-8.059999999999858,54.67804511278067
-8.049999999999859,54.58740601503632
-8.039999999999859,54.496842105261884
-8.029999999999859,54.40635338345737
-8.01999999999986,54.315939849622794
-8.00999999999986,54.225601503758135
-7.99999999999986,54.1353383458634
-7.98999999999986,54.04515037593859
-7.97999999999986,53.955037593983704
-7.96999999999986,53.864999999998744
-7.9599999999998605,53.77503759398371
-7.949999999999861,53.685150375938605
-7.939999999999861,53.59533834586342
-7.929999999999861,53.50560150375816
-7.919999999999861,53.415939849622816
-7.909999999999862,53.32635338345741
-7.899999999999862,53.23684210526193
-7.889999999999862,53.14740601503637
-7.879999999999862,53.05804511278073
-7.869999999999862,52.96875939849502
-7.859999999999863,52.87954887217923
-7.849999999999863,52.790413533833366
-7.839999999999863,52.70135338345743
-7.829999999999863,52.612368421051414
-7.8199999999998635,52.52345864661533
-7.809999999999864,52.43462406014917
-7.799999999999864,52.34586466165293
-7.789999999999864,52.257180451126615
-7.779999999999864,52.16857142857023
-7.769999999999865,52.08003759398377
-7.759999999999865,51.99157894736723
-7.749999999999865,51.90319548872061
-7.739999999999865,51.81488721804392
-7.729999999999865,51.726654135337164
-7.719999999999866,51.63849624060032
-7.709999999999866,51.55041353383341
-7.699999999999866,51.46240601503642
-7.689999999999866,51.374473684209356
-7.6799999999998665,51.28661654135222
-7.669999999999867,51.198834586465
-7.659999999999867,51.111127819547704
-7.649999999999867,51.023496240600345
-7.639999999999867,50.9359398496229
-7.6299999999998676,50.848458646615384
-7.619999999999868,50.7610526315778
-7.609999999999868,50.67372180451013
-7.599999999999868,50.58646616541239
-7.589999999999868,50.49928571428457
-7.579999999999869,50.41218045112668
-7.569999999999869,50.32515037593871
-7.559999999999869,50.23819548872067
-7.549999999999869,50.15131578947255
-7.5399999999998695,50.06451127819436
-7.52999999999987,49.97778195488609
-7.51999999999987,49.89112781954775
-7.50999999999987,49.804548872179325
-7.49999999999987,49.71804511278084
-7.4899999999998705,49.63161654135227
-7.479999999999871,49.54526315789363
-7.469999999999871,49.458984962404905
-7.459999999999871,49.37278195488611
-7.449999999999871,49.286654135337244
-7.439999999999872,49.2006015037583
-7.429999999999872,49.11462406014928
-7.419999999999872,49.028721804510184
-7.409999999999872,48.94289473684101
-7.3999999999998725,48.85714285714177
-7.389999999999873,48.77146616541245
-7.379999999999873,48.68586466165305
-7.369999999999873,48.60033834586358
-7.359999999999873,48.51488721804403
-7.3499999999998735,48.42951127819441
-7.339999999999874,48.34421052631471
-7.329999999999874,48.258984962404945
-7.319999999999874,48.1738345864651
-7.309999999999874,48.08875939849518
-7.299999999999875,48.00375939849518
-7.289999999999875,47.91883458646511
-7.279999999999875,47.833984962404955
-7.269999999999875,47.74921052631474
-7.259999999999875,47.66451127819444
-7.249999999999876,47.579887218044064
-7.239999999999876,47.495338345863615
-7.229999999999876,47.41086466165309
-7.219999999999876,47.3264661654125
-7.2099999999998765,47.242142857141815
-7.199999999999877,47.15789473684107
-7.189999999999877,47.07372180451024
-7.179999999999877,46.989624060149346
-7.169999999999877,46.90560150375837
-7.159999999999878,46.821654135337326
-7.149999999999878,46.737781954886195
-7.139999999999878,46.653984962405
-7.129999999999878,46.57026315789372
-7.119999999999878,46.486616541352376
-7.109999999999879,46.403045112780944
-7.099999999999879,46.319548872179446
-7.089999999999879,46.23612781954787
-7.079999999999879,46.15278195488622
-7.0699999999998795,46.06951127819449
-7.05999999999988,45.986315789472684
-7.04999999999988,45.90319548872081
-7.03999999999988,45.82015037593885
-7.02999999999988,45.73718045112683
-7.019999999999881,45.654285714284725
-7.009999999999881,45.57146616541255
-6.999999999999881,45.48872180451029
-6.989999999999881,45.40605263157797
-6.979999999999881,45.32345864661556
-6.969999999999882,45.24093984962309
-6.959999999999882,45.158496240600535
-6.949999999999882,45.07612781954791
-6.939999999999882,44.9938345864652
-6.9299999999998825,44.91161654135242
-6.919999999999883,44.82947368420957
-6.909999999999883,44.74740601503663
-6.899999999999883,44.66541353383363
-6.889999999999883,44.58349624060055
-6.8799999999998835,44.501654135337404
-6.869999999999884,44.41988721804417
-6.859999999999884,44.33819548872086
-6.849999999999884,44.25657894736748
-6.839999999999884,44.175037593984015
-6.829999999999885,44.09357142857049
-6.819999999999885,44.01218045112689
-6.809999999999885,43.9308646616532
-6.799999999999885,43.849624060149445
-6.7899999999998855,43.76845864661561
-6.779999999999886,43.68736842105171
-6.769999999999886,43.60635338345773
-6.759999999999886,43.525413533833664
-6.749999999999886,43.44454887217954
-6.7399999999998865,43.36375939849533
-6.729999999999887,43.283045112781046
-6.719999999999887,43.202406015036686
-6.709999999999887,43.12184210526225
-6.699999999999887,43.041353383457746
-6.689999999999888,42.96093984962316
-6.679999999999888,42.8806015037585
-6.669999999999888,42.800338345863764
-6.659999999999888,42.72015037593896
-6.6499999999998884,42.64003759398407
-6.639999999999889,42.55999999999911
-6.629999999999889,42.48003759398408
-6.619999999999889,42.40015037593897
-6.609999999999889,42.320338345863775
-6.5999999999998895,42.24060150375852
-6.58999999999989,42.16093984962319
-6.57999999999989,42.08135338345778
-6.56999999999989,42.001842105262284
-6.55999999999989,41.92240601503673
-6.549999999999891,41.84304511278109
-6.539999999999891,41.76375939849538
-6.529999999999891,41.68454887217959
-6.519999999999891,41.605413533833726
-6.509999999999891,41.526353383457796
-6.499999999999892,41.44736842105178
-6.489999999999892,41.36845864661569
-6.479999999999892,41.28962406014953
-6.469999999999892,41.21086466165329
-6.4599999999998925,41.13218045112697
-6.449999999999893,41.053571428570585
-6.439999999999893,40.975037593984126
-6.429999999999893,40.89657894736759
-6.419999999999893,40.81819548872097
-6.409999999999894,40.73988721804428
-6.399999999999894,40.66165413533752
-6.389999999999894,40.58349624060068
-6.379999999999894,40.50541353383376
-6.369999999999894,40.42740601503677
-6.359999999999895,40.34947368420971
-6.349999999999895,40.27161654135257
-6.339999999999895,40.19383458646535
-6.329999999999895,40.11612781954806
-6.3199999999998955,40.0384962406007
-6.309999999999896,39.96093984962325
-6.299999999999896,39.883458646615736
-6.289999999999896,39.80605263157815
-6.279999999999896,39.728721804510485
-6.2699999999998965,39.651466165412735
-6.259999999999897,39.57428571428492
-6.249999999999897,39.49718045112703
-6.239999999999897,39.420150375939066
-6.229999999999897,39.343195488721015
-6.219999999999898,39.2663157894729
-6.209999999999898,39.18951127819471
-6.199999999999898,39.112781954886444
-6.189999999999898,39.03612781954809
-6.1799999999998985,38.959548872179674
-6.169999999999899,38.88304511278118
-6.159999999999899,38.80661654135261
-6.149999999999899,38.730263157893965
-6.139999999999899,38.65398496240525
-6.1299999999998995,38.57778195488646
-6.1199999999999,38.50165413533758
-6.1099999999999,38.42560150375864
-6.0999999999999,38.34962406014962
-6.0899999999999,38.27372180451053
-6.079999999999901,38.19789473684135
-6.069999999999901,38.12214285714211
-6.059999999999901,38.04646616541279
-6.049999999999901,37.970864661653394
-6.0399999999999014,37.89533834586392
-6.029999999999902,37.81988721804437
-6.019999999999902,37.74451127819475
-6.009999999999902,37.669210526315055
-5.999999999999902,37.59398496240528
-5.9899999999999025,37.51883458646544
-5.979999999999903,37.443759398495516
-5.969999999999903,37.36875939849551
-5.959999999999903,37.29383458646544
-5.949999999999903,37.218984962405294
-5.939999999999904,37.14421052631508
-5.929999999999904,37.06951127819477
-5.919999999999904,36.9948872180444
-5.909999999999904,36.920338345863954
-5.899999999999904,36.84586466165343
-5.889999999999905,36.771466165412825
-5.879999999999905,36.697142857142154
-5.869999999999905,36.6228947368414
-5.859999999999905,36.548721804510585
-5.8499999999999055,36.47462406014968
-5.839999999999906,36.4006015037587
-5.829999999999906,36.326654135337655
-5.819999999999906,36.25278195488653
-5.809999999999906,36.17898496240532
-5.799999999999907,36.10526315789405
-5.789999999999907,36.031616541352705
-5.779999999999907,35.95804511278127
-5.769999999999907,35.88454887217977
-5.759999999999907,35.8111278195482
-5.749999999999908,35.73778195488654
-5.739999999999908,35.664511278194816
-5.729999999999908,35.591315789473015
-5.719999999999908,35.51819548872114
-5.7099999999999085,35.445150375939185
-5.699999999999909,35.37218045112715
-5.689999999999909,35.299285714285055
-5.679999999999909,35.22646616541287
-5.669999999999909,35.153721804510624
-5.6599999999999095,35.08105263157829
-5.64999999999991,35.00845864661589
-5.63999999999991,34.93593984962341
-5.62999999999991,34.86349624060085
-5.61999999999991,34.79112781954822
-5.609999999999911,34.71883458646552
-5.599999999999911,34.64661654135274
-5.589999999999911,34.574473684209885
-5.579999999999911,34.502406015036954
-5.5699999999999115,34.430413533833956
-5.559999999999912,34.35849624060087
-5.549999999999912,34.28665413533771
-5.539999999999912,34.21488721804448
-5.529999999999912,34.143195488721176
-5.5199999999999125,34.0715789473678
-5.509999999999913,34.00003759398434
-5.499999999999913,33.928571428570805
-5.489999999999913,33.857180451127206
-5.479999999999913,33.78586466165353
-5.469999999999914,33.71462406014976
-5.459999999999914,33.64345864661593
-5.449999999999914,33.572368421052026
-5.439999999999914,33.50135338345804
-5.4299999999999145,33.430413533833985
-5.419999999999915,33.35954887217985
-5.409999999999915,33.28875939849564
-5.399999999999915,33.218045112781354
-5.389999999999915,33.147406015037
-5.3799999999999155,33.076842105262564
-5.369999999999916,33.006353383458055
-5.359999999999916,32.935939849623466
-5.349999999999916,32.86560150375881
-5.339999999999916,32.79533834586408
-5.329999999999917,32.72515037593927
-5.319999999999917,32.65503759398438
-5.309999999999917,32.584999999999425
-5.299999999999917,32.51503759398439
-5.289999999999917,32.44515037593928
-5.279999999999918,32.37533834586409
-5.269999999999918,32.30560150375883
-5.259999999999918,32.23593984962349
-5.249999999999918,32.16635338345807
-5.2399999999999185,32.096842105262596
-5.229999999999919,32.02740601503703
-5.219999999999919,31.9580451127814
-5.209999999999919,31.88875939849568
-5.199999999999919,31.819548872179894
-5.18999999999992,31.750413533834035
-5.17999999999992,31.681353383458095
-5.16999999999992,31.612368421052082
-5.15999999999992,31.543458646615996
-5.14999999999992,31.474624060149836
-5.139999999999921,31.405864661653595
-5.129999999999921,31.337180451127274
-5.119999999999921,31.268571428570887
-5.109999999999921,31.200037593984426
-5.0999999999999215,31.131578947367885
-5.089999999999922,31.06319548872127
-5.079999999999922,30.994887218044582
-5.069999999999922,30.92665413533782
-5.059999999999922,30.85849624060097
-5.0499999999999226,30.790413533834055
-5.039999999999923,30.722406015037073
-5.029999999999923,30.65447368421001
-5.019999999999923,30.58661654135286
-5.009999999999923,30.51883458646565
-4.999999999999924,30.45112781954836
-4.989999999999924,30.38349624060099
-4.979999999999924,30.315939849623547
-4.969999999999924,30.24845864661603
-4.9599999999999245,30.18105263157844
-4.949999999999925,30.113721804510774
-4.939999999999925,30.04646616541303
-4.929999999999925,29.97928571428521
-4.919999999999925,29.912180451127327
-4.9099999999999255,29.845150375939347
-4.899999999999926,29.77819548872131
-4.889999999999926,29.71131578947319
-4.879999999999926,29.644511278194997
-4.869999999999926,29.577781954886724
-4.859999999999927,29.511127819548385
-4.849999999999927,29.444548872179965
-4.839999999999927,29.37804511278148
-4.829999999999927,29.311616541352898
-4.8199999999999275,29.245263157894257
-4.809999999999928,29.178984962405536
-4.799999999999928,29.112781954886742
-4.789999999999928,29.046654135337874
-4.779999999999928,28.980601503758926
-4.7699999999999285,28.914624060149904
-4.759999999999929,28.848721804510816
-4.749999999999929,28.78289473684164
-4.739999999999929,28.71714285714239
-4.729999999999929,28.651466165413076
-4.71999999999993,28.585864661653673
-4.70999999999993,28.520338345864204
-4.69999999999993,28.45488721804466
-4.68999999999993,28.389511278195037
-4.67999999999993,28.32421052631534
-4.669999999999931,28.258984962405563
-4.659999999999931,28.19383458646572
-4.649999999999931,28.128759398495795
-4.639999999999931,28.06375939849579
-4.6299999999999315,27.99883458646572
-4.619999999999932,27.933984962405574
-4.609999999999932,27.869210526315356
-4.599999999999932,27.80451127819505
-4.589999999999932,27.73988721804468
-4.579999999999933,27.675338345864233
-4.569999999999933,27.6108646616537
-4.559999999999933,27.546466165413108
-4.549999999999933,27.482142857142435
-4.539999999999933,27.41789473684168
-4.529999999999934,27.353721804510855
-4.519999999999934,27.289624060149954
-4.509999999999934,27.22560150375898
-4.499999999999934,27.161654135337933
-4.4899999999999345,27.0977819548868
-4.479999999999935,27.033984962405597
-4.469999999999935,26.970263157894323
-4.459999999999935,26.906616541352975
-4.449999999999935,26.84304511278154
-4.4399999999999356,26.779548872180044
-4.429999999999936,26.71612781954847
-4.419999999999936,26.65278195488682
-4.409999999999936,26.58951127819509
-4.399999999999936,26.526315789473287
-4.389999999999937,26.46319548872141
-4.379999999999937,26.400150375939447
-4.369999999999937,26.337180451127423
-4.359999999999937,26.274285714285327
-4.3499999999999375,26.211466165413142
-4.339999999999938,26.148721804510885
-4.329999999999938,26.08605263157856
-4.319999999999938,26.023458646616156
-4.309999999999938,25.960939849623678
-4.2999999999999385,25.89849624060112
-4.289999999999939,25.836127819548494
-4.279999999999939,25.77383458646579
-4.269999999999939,25.71161654135301
-4.259999999999939,25.64947368421015
-4.24999999999994,25.587406015037217
-4.23999999999994,25.525413533834218
-4.22999999999994,25.46349624060113
-4.21999999999994,25.401654135337978
-4.2099999999999405,25.339887218044744
-4.199999999999941,25.278195488721444
-4.189999999999941,25.216578947368056
-4.179999999999941,25.155037593984602
-4.169999999999941,25.093571428571067
-4.1599999999999415,25.032180451127466
-4.149999999999942,24.970864661653778
-4.139999999999942,24.909624060150023
-4.129999999999942,24.848458646616194
-4.119999999999942,24.787368421052285
-4.109999999999943,24.726353383458296
-4.099999999999943,24.66541353383424
-4.089999999999943,24.60454887218011
-4.079999999999943,24.5437593984959
-4.069999999999943,24.48304511278161
-4.059999999999944,24.422406015037254
-4.049999999999944,24.361842105262824
-4.039999999999944,24.301353383458306
-4.029999999999944,24.24093984962372
-4.0199999999999445,24.180601503759064
-4.009999999999945,24.120338345864333
-3.999999999999945,24.060150375939514
-3.989999999999945,24.000037593984636
-3.9799999999999454,23.93999999999967
-3.9699999999999456,23.88003759398464
-3.959999999999946,23.82015037593952
-3.949999999999946,23.76033834586434
-3.939999999999946,23.70060150375908
-3.9299999999999464,23.64093984962375
-3.9199999999999466,23.581353383458328
-3.909999999999947,23.52184210526285
-3.899999999999947,23.46240601503728
-3.8899999999999473,23.40304511278164
-3.8799999999999475,23.343759398495934
-3.8699999999999477,23.284548872180146
-3.859999999999948,23.22541353383427
-3.849999999999948,23.166353383458343
-3.8399999999999483,23.10736842105233
-3.8299999999999486,23.048458646616233
-3.8199999999999488,22.989624060150078
-3.809999999999949,22.930864661653835
-3.799999999999949,22.872180451127534
-3.7899999999999494,22.813571428571137
-3.7799999999999496,22.755037593984667
-3.76999999999995,22.69657894736814
-3.75999999999995,22.638195488721514
-3.7499999999999503,22.579887218044817
-3.7399999999999505,22.521654135338068
-3.7299999999999507,22.463496240601216
-3.719999999999951,22.405413533834313
-3.709999999999951,22.347406015037315
-3.6999999999999513,22.289473684210243
-3.6899999999999515,22.231616541353112
-3.6799999999999518,22.173834586465887
-3.669999999999952,22.116127819548595
-3.659999999999952,22.05849624060123
-3.6499999999999524,22.00093984962379
-3.6399999999999526,21.943458646616264
-3.629999999999953,21.88605263157868
-3.619999999999953,21.828721804511005
-3.6099999999999532,21.771466165413273
-3.5999999999999535,21.714285714285452
-3.5899999999999537,21.65718045112755
-3.579999999999954,21.60015037593959
-3.569999999999954,21.543195488721544
-3.5599999999999543,21.486315789473423
-3.5499999999999545,21.429511278195235
-3.5399999999999547,21.37278195488696
-3.529999999999955,21.316127819548626
-3.519999999999955,21.259548872180204
-3.5099999999999554,21.203045112781695
-3.4999999999999556,21.14661654135314
-3.489999999999956,21.09026315789449
-3.479999999999956,21.033984962405768
-3.4699999999999562,20.97778195488698
-3.4599999999999564,20.921654135338102
-3.4499999999999567,20.86560150375915
-3.439999999999957,20.809624060150142
-3.429999999999957,20.753721804511038
-3.4199999999999573,20.697894736841874
-3.4099999999999575,20.642142857142623
-3.3999999999999577,20.5864661654133
-3.389999999999958,20.530864661653908
-3.379999999999958,20.47533834586443
-3.3699999999999584,20.419887218044877
-3.3599999999999586,20.364511278195266
-3.349999999999959,20.309210526315567
-3.339999999999959,20.25398496240578
-3.329999999999959,20.198834586465942
-3.3199999999999594,20.143759398496016
-3.3099999999999596,20.088759398496023
-3.29999999999996,20.033834586465943
-3.28999999999996,19.97898496240579
-3.2799999999999603,19.924210526315576
-3.2699999999999605,19.869511278195276
-3.2599999999999607,19.814887218044895
-3.249999999999961,19.760338345864454
-3.239999999999961,19.70586466165392
-3.2299999999999613,19.651466165413325
-3.2199999999999616,19.59714285714265
-3.2099999999999618,19.542894736841895
-3.199999999999962,19.488721804511073
-3.189999999999962,19.43462406015017
-3.1799999999999624,19.380601503759195
-3.1699999999999626,19.326654135338146
-3.159999999999963,19.272781954887016
-3.149999999999963,19.218984962405813
-3.1399999999999633,19.165263157894543
-3.1299999999999635,19.111616541353186
-3.1199999999999637,19.05804511278177
-3.109999999999964,19.00454887218026
-3.099999999999964,18.951127819548674
-3.0899999999999643,18.897781954887037
-3.0799999999999645,18.8445112781953
-3.0699999999999648,18.791315789473494
-3.059999999999965,18.738195488721622
-3.049999999999965,18.685150375939664
-3.0399999999999654,18.632180451127645
-3.0299999999999656,18.579285714285533
-3.019999999999966,18.526466165413353
-3.009999999999966,18.4737218045111
-2.9999999999999662,18.421052631578767
-2.9899999999999665,18.36845864661636
-2.9799999999999667,18.315939849623888
-2.969999999999967,18.263496240601327
-2.959999999999967,18.211127819548693
-2.9499999999999673,18.158834586466
-2.9399999999999675,18.106616541353212
-2.9299999999999677,18.054473684210365
-2.919999999999968,18.002406015037423
-2.909999999999968,17.95041353383442
-2.8999999999999684,17.898496240601347
-2.8899999999999686,17.846654135338184
-2.879999999999969,17.79488721804495
-2.869999999999969,17.743195488721653
-2.8599999999999692,17.691578947368264
-2.8499999999999694,17.640037593984815
-2.8399999999999697,17.58857142857127
-2.82999999999997,17.53718045112766
-2.81999999999997,17.48586466165399
-2.8099999999999703,17.434624060150227
-2.7999999999999705,17.38345864661639
-2.7899999999999707,17.332368421052493
-2.779999999999971,17.281353383458494
-2.769999999999971,17.230413533834437
-2.7599999999999714,17.179548872180305
-2.7499999999999716,17.1287593984961
-2.739999999999972,17.078045112781822
-2.729999999999972,17.027406015037457
-2.719999999999972,16.976842105263017
-2.7099999999999724,16.926353383458512
-2.6999999999999726,16.87593984962392
-2.689999999999973,16.82560150375926
-2.679999999999973,16.775338345864533
-2.6699999999999733,16.72515037593972
-2.6599999999999735,16.67503759398484
-2.6499999999999737,16.624999999999872
-2.639999999999974,16.57503759398483
-2.629999999999974,16.52515037593973
-2.6199999999999743,16.475338345864536
-2.6099999999999746,16.425601503759268
-2.5999999999999748,16.37593984962394
-2.589999999999975,16.326353383458525
-2.579999999999975,16.27684210526303
-2.5699999999999754,16.227406015037474
-2.5599999999999756,16.17804511278183
-2.549999999999976,16.12875939849613
-2.539999999999976,16.07954887218034
-2.5299999999999763,16.030413533834462
-2.5199999999999765,15.98135338345854
-2.5099999999999767,15.932368421052516
-2.499999999999977,15.883458646616425
-2.489999999999977,15.834624060150261
-2.4799999999999773,15.785864661654024
-2.4699999999999775,15.7371804511277
-2.4599999999999778,15.688571428571322
-2.449999999999978,15.64003759398485
-2.439999999999978,15.591578947368319
-2.4299999999999784,15.543195488721707
-2.4199999999999786,15.494887218045008
-2.409999999999979,15.44665413533825
-2.399999999999979,15.398496240601403
-2.3899999999999793,15.350413533834484
-2.3799999999999795,15.302406015037505
-2.3699999999999797,15.254473684210424
-2.35999999999998,15.206616541353291
-2.34999999999998,15.158834586466071
-2.3399999999999803,15.11112781954877
-2.3299999999999805,15.06349624060141
-2.3199999999999807,15.015939849623976
-2.309999999999981,14.968458646616448
-2.299999999999981,14.92105263157886
-2.2899999999999814,14.873721804511192
-2.2799999999999816,14.826466165413436
-2.269999999999982,14.779285714285635
-2.259999999999982,14.732180451127732
-2.2499999999999822,14.685150375939777
-2.2399999999999824,14.63819548872172
-2.2299999999999827,14.591315789473597
-2.219999999999983,14.544511278195415
-2.209999999999983,14.497781954887138
-2.1999999999999833,14.451127819548788
-2.1899999999999835,14.40454887218037
-2.1799999999999837,14.35804511278188
-2.169999999999984,14.311616541353317
-2.159999999999984,14.265263157894665
-2.1499999999999844,14.21898496240594
-2.1399999999999846,14.172781954887157
-2.129999999999985,14.12665413533827
-2.119999999999985,14.080601503759326
-2.109999999999985,14.034624060150307
-2.0999999999999854,13.988721804511215
-2.0899999999999856,13.942894736842035
-2.079999999999986,13.897142857142796
-2.069999999999986,13.85146616541347
-2.0599999999999863,13.805864661654084
-2.0499999999999865,13.760338345864604
-2.0399999999999867,13.71488721804505
-2.029999999999987,13.66951127819543
-2.019999999999987,13.624210526315736
-2.0099999999999874,13.578984962405954
-1.9999999999999873,13.533834586466114
-1.9899999999999873,13.488759398496185
-1.9799999999999873,13.44375939849619
-1.9699999999999873,13.398834586466116
-1.9599999999999873,13.353984962405953
-1.9499999999999873,13.309210526315724
-1.9399999999999873,13.264511278195442
-1.9299999999999873,13.21988721804506
-1.9199999999999873,13.175338345864603
-1.9099999999999873,13.130864661654087
-1.8999999999999873,13.086466165413484
-1.8899999999999872,13.042142857142792
-1.8799999999999872,12.997894736842056
-1.8699999999999872,12.953721804511225
-1.8599999999999872,12.909624060150307
-1.8499999999999872,12.86560150375935
-1.8399999999999872,12.821654135338285
-1.8299999999999872,12.77778195488716
-1.8199999999999872,12.73398496240597
-1.8099999999999872,12.690263157894684
-1.7999999999999872,12.646616541353325
-1.7899999999999872,12.6030451127819
-1.7799999999999871,12.5595488721804
-1.7699999999999871,12.516127819548814
-1.7599999999999871,12.472781954887168
-1.7499999999999871,12.429511278195434
-1.7399999999999871,12.386315789473628
-1.729999999999987,12.34319548872174
-1.719999999999987,12.300150375939793
-1.709999999999987,12.25718045112776
-1.699999999999987,12.214285714285666
-1.689999999999987,12.171466165413477
-1.679999999999987,12.128721804511216
-1.669999999999987,12.086052631578895
-1.659999999999987,12.043458646616486
-1.649999999999987,12.000939849624004
-1.639999999999987,11.958496240601441
-1.629999999999987,11.91612781954882
-1.619999999999987,11.873834586466103
-1.609999999999987,11.831616541353327
-1.599999999999987,11.789473684210478
-1.589999999999987,11.74740601503754
-1.579999999999987,11.705413533834545
-1.569999999999987,11.663496240601447
-1.559999999999987,11.62165413533829
-1.549999999999987,11.579887218045052
-1.539999999999987,11.538195488721755
-1.529999999999987,11.496578947368363
-1.519999999999987,11.455037593984919
-1.509999999999987,11.413571428571373
-1.499999999999987,11.372180451127761
-1.489999999999987,11.33086466165409
-1.4799999999999869,11.289624060150324
-1.4699999999999869,11.248458646616484
-1.4599999999999869,11.207368421052571
-1.4499999999999869,11.166353383458599
-1.4399999999999868,11.125413533834532
-1.4299999999999868,11.084548872180406
-1.4199999999999868,11.043759398496192
-1.4099999999999868,11.003045112781898
-1.3999999999999868,10.96240601503753
-1.3899999999999868,10.92184210526311
-1.3799999999999868,10.881353383458588
-1.3699999999999868,10.840939849624
-1.3599999999999868,10.800601503759353
-1.3499999999999868,10.76033834586461
-1.3399999999999868,10.72015037593981
-1.3299999999999867,10.68003759398492
-1.3199999999999867,10.639999999999944
-1.3099999999999867,10.600037593984908
-1.2999999999999867,10.560150375939806
-1.2899999999999867,10.520338345864609
-1.2799999999999867,10.480601503759338
-1.2699999999999867,10.440939849624016
-1.2599999999999867,10.401353383458599
-1.2499999999999867,10.361842105263108
-1.2399999999999867,10.322406015037544
-1.2299999999999867,10.283045112781899
-1.2199999999999867,10.24375939849618
-1.2099999999999866,10.204548872180403
-1.1999999999999866,10.165413533834531
-1.1899999999999866,10.126353383458593
-1.1799999999999866,10.087368421052588
-1.1699999999999866,10.048458646616496
-1.1599999999999866,10.009624060150315
-1.1499999999999866,9.97086466165409
-1.1399999999999866,9.932180451127763
-1.1299999999999866,9.893571428571377
-1.1199999999999866,9.855037593984918
-1.1099999999999866,9.81657894736837
-1.0999999999999865,9.77819548872175
-1.0899999999999865,9.739887218045055
-1.0799999999999865,9.701654135338295
-1.0699999999999865,9.663496240601447
-1.0599999999999865,9.625413533834546
-1.0499999999999865,9.587406015037544
-1.0399999999999865,9.549473684210469
-1.0299999999999865,9.511616541353334
-1.0199999999999865,9.473834586466111
-1.0099999999999865,9.436127819548815
-0.9999999999999865,9.398496240601446
-0.9899999999999864,9.360939849624017
-0.9799999999999864,9.323458646616487
