cycle,nb preys (ref),nb predators (ref),nb preys (target),nb predators (target),parameter α,parameter α action,helped obj,expected variation,obj preys nb criticality,obj predators nb criticality
595,87.47264527415234,39.562926480776355,92.75554215823664,39.84315872714184,0.05,-0.0,out_preys_number,-0.19378731163226348,5.253301287506503,0.24129426695386513
596,88.4120551729088,39.07489023726573,93.7236209884119,39.39337932532636,0.05,-0.0,out_preys_number,-0.19378731163226348,5.253301287506503,0.24129426695386513
597,89.40457418863593,38.60033064509175,94.74380134819918,38.95642199585277,0.05,-0.0,out_preys_number,-0.19378731163226348,5.253301287506503,0.24129426695386513
598,90.45053777532864,38.139308134429456,95.81632733548528,38.53237414983227,0.05,-0.0,out_preys_number,-0.19378731163226348,5.253301287506503,0.24129426695386513
599,91.55031382728707,37.69187842718909,96.94146488098417,38.12131883043557,0.05,-0.0,out_preys_number,-0.19378731163226348,5.253301287506503,0.24129426695386513
600,92.70429949104573,37.258093608272524,98.1194983583581,37.723335708390664,0.05,0.0,out_preys_number,-0.16189757980586705,5.41519886731237,0.4652421001181395
601,93.91291784849648,36.8380031585255,99.35072703923771,37.33850204447553,0.05,0.0,out_preys_number,-0.16189757980586705,5.41519886731237,0.4652421001181395
602,95.17661445363888,36.43165495262402,100.63546137764635,36.96689362143011,0.05,0.0,out_preys_number,-0.16189757980586705,5.41519886731237,0.4652421001181395
603,96.49585370450647,36.03909622503492,101.97401910760279,36.608585647628665,0.05,0.0,out_preys_number,-0.16189757980586705,5.41519886731237,0.4652421001181395
604,97.87111503094485,35.66037450708284,103.3667211369881,36.26365363475638,0.05,0.0,out_preys_number,-0.16189757980586705,5.41519886731237,0.4652421001181395
605,99.30288887804238,35.29553853804479,104.81388722011535,35.932174251624915,0.05,0.0,out_preys_number,-0.16189757980586705,5.41519886731237,0.4652421001181395
606,100.79167246415646,34.944639153072444,106.31583139084096,35.61422615614188,0.05,-0.0,out_preys_number,-0.10896005937212294,5.524158926684493,0.669587003069438
607,102.33796529162417,34.607730150615915,107.87285713751206,35.30989080731414,0.05,-0.0,out_preys_number,-0.10896005937212294,5.524158926684493,0.669587003069438
608,103.94226438741526,34.28486914188835,109.4852523005683,35.01925325901616,0.05,-0.0,out_preys_number,-0.10896005937212294,5.524158926684493,0.669587003069438
609,105.60505925017742,33.97611838476569,111.15328367321293,34.742402937093715,0.05,-0.0,out_preys_number,-0.10896005937212294,5.524158926684493,0.669587003069438
610,107.32682647935357,33.68154560436167,112.87719128526685,34.47943440118893,0.05,-0.0,out_preys_number,-0.10896005937212294,5.524158926684493,0.669587003069438
611,109.10802406133263,33.40122480235012,114.65718235012272,34.23044809247598,0.05,-0.0,out_preys_number,-0.10896005937212294,5.524158926684493,0.669587003069438
612,110.94908528693952,33.135237056924446,116.49342485465368,33.99555106827345,0.05,0.0,out_preys_number,-0.020180641029668323,5.544339567714161,0.8603140113490042
613,112.85041227400714,32.88367131508385,118.38604077203426,33.77485772425365,0.05,0.0,out_preys_number,-0.020180641029668323,5.544339567714161,0.8603140113490042
614,114.81236906831451,32.64662517871342,120.33509887771034,33.568490504696655,0.05,0.0,out_preys_number,-0.020180641029668323,5.544339567714161,0.8603140113490042
615,116.83527429586128,32.424205685681315,122.34060714926305,33.37658060092944,0.05,0.0,out_preys_number,-0.020180641029668323,5.544339567714161,0.8603140113490042
616,118.91939333930067,32.21653008689981,124.40250473167397,33.19926863775196,0.05,0.0,out_preys_number,-0.020180641029668323,5.544339567714161,0.8603140113490042
617,121.06493001141892,32.02372661998941,126.520653450558,33.03670534726999,0.05,0.0,out_preys_number,-0.020180641029668323,5.544339567714161,0.8603140113490042
618,123.27201769886564,31.84593527983803,128.69482885734513,32.88905222912902,0.05,0.0,out_preys_number,-0.12152840923467068,5.42281115847949,1.0431169492909902
619,125.54070994995799,31.683308585954798,130.92471079219743,32.7564821956676,0.05,0.0,out_preys_number,-0.12152840923467068,5.42281115847949,1.0431169492909902
620,127.87097048136658,31.53601234607445,133.20987345272064,32.63918019997426,0.05,0.0,out_preys_number,-0.12152840923467068,5.42281115847949,1.0431169492909902
621,130.262662579893,31.404226414964985,135.5497749593264,32.53734384423832,0.05,0.0,out_preys_number,-0.12152840923467068,5.42281115847949,1.0431169492909902
622,132.71553787745776,31.288145446821837,137.94374641148826,32.45118396511771,0.05,0.0,out_preys_number,-0.12152840923467068,5.42281115847949,1.0431169492909902
623,135.22922447990248,31.187979638984665,140.39098043320732,32.38092519210636,0.05,0.0,out_preys_number,-0.12152840923467068,5.42281115847949,1.0431169492909902
624,137.8032144333731,31.103955463981272,142.89051921082697,32.326806474056546,0.05,0.0,out_preys_number,-0.33550638102563823,5.087304777453852,1.2228510100752743
625,140.43685051598362,31.03631638607406,145.44124203201937,32.289081568094005,0.05,0.0,out_preys_number,-0.33550638102563823,5.087304777453852,1.2228510100752743
626,143.1293123472932,30.98532355754837,148.0418523413817,32.268019484147636,0.05,0.0,out_preys_number,-0.33550638102563823,5.087304777453852,1.2228510100752743
627,145.87960181395889,30.95125648892587,150.69086433577158,32.263904877190996,0.05,0.0,out_preys_number,-0.33550638102563823,5.087304777453852,1.2228510100752743
628,148.68652781692523,30.934413686098313,153.3865891313271,32.277038378057355,0.05,0.0,out_preys_number,-0.33550638102563823,5.087304777453852,1.2228510100752743
629,151.54869035378388,30.935113246044036,156.1271205442223,32.30773685233354,0.05,0.0,out_preys_number,-0.33550638102563823,5.087304777453852,1.2228510100752743
630,154.46446395967735,30.95369340129902,158.91032053866942,32.35633357535769,0.05,0.0,out_preys_number,-0.6414481984617737,4.445856578992078,1.4026401740586678
631,157.43198054145998,30.990513001693238,161.73380440862704,32.42317830973995,0.05,0.0,out_preys_number,-0.6414481984617737,4.445856578992078,1.4026401740586678
632,160.4491116529693,31.04595192001967,164.59492577418908,32.50863727008896,0.05,0.0,out_preys_number,-0.6414481984617737,4.445856578992078,1.4026401740586678
633,163.5134502743508,31.12041136626658,167.49076148981857,32.61309295776683,0.05,0.0,out_preys_number,-0.6414481984617737,4.445856578992078,1.4026401740586678
634,166.62229217561367,31.214314092805193,170.41809657950517,32.736943846516056,0.05,0.0,out_preys_number,-0.6414481984617737,4.445856578992078,1.4026401740586678
635,169.77261696413208,31.328104470479012,173.3734093336349,32.880603897714664,0.05,0.0,out_preys_number,-0.6414481984617737,4.445856578992078,1.4026401740586678
636,172.9610689378173,31.46224841288536,176.3528567238557,33.04450188183833,0.05,0.0,out_preys_number,-1.0540687929536716,3.3917877860384067,1.5822534689529704
637,176.1839378902947,31.61723312327929,179.3522603155066,33.2290804804681,0.05,0.0,out_preys_number,-1.0540687929536716,3.3917877860384067,1.5822534689529704
638,179.43714004175027,31.793566635474388,182.36709288214897,33.43479514090885,0.05,0.0,out_preys_number,-1.0540687929536716,3.3917877860384067,1.5822534689529704
639,182.71619929921522,31.991777116885324,185.3924659532581,33.66211265322965,0.05,0.0,out_preys_number,-1.0540687929536716,3.3917877860384067,1.5822534689529704
640,186.01622908295548,32.21241189848401,188.4231185539944,33.91150941735248,0.05,0.0,out_preys_number,-1.0540687929536716,3.3917877860384067,1.5822534689529704
641,189.33191499123754,32.45603619297066,191.4534074248314,34.18346936577881,0.05,0.0,out_preys_number,-1.0540687929536716,3.3917877860384067,1.5822534689529704
642,192.65749861390242,32.72323145895474,194.47729903825444,34.47848150574146,0.05,0.0,out_preys_number,-1.5719873616863822,1.8198004243520245,1.7552500467867205
643,195.98676284559278,33.01459336548047,197.48836375920183,34.79703704310578,0.05,0.0,out_preys_number,-1.5719873616863822,1.8198004243520245,1.7552500467867205
644,199.3130190917053,33.330729307924656,200.4797725246722,35.13962604935305,0.05,0.0,out_preys_number,-1.5719873616863822,1.8198004243520245,1.7552500467867205
645,202.62909680357538,33.67225542327114,203.44429644511177,35.506733632598916,0.05,0.0,out_preys_number,-1.5719873616863822,1.8198004243520245,1.7552500467867205
646,205.9273358231882,34.03979305019124,206.37430975474587,35.898835574009276,0.05,0.0,out_preys_number,-1.5719873616863822,1.8198004243520245,1.7552500467867205
647,209.1995820608115,34.433964577428135,209.26179655871076,36.316393392358094,0.05,0.0,out_preys_number,-1.5719873616863822,1.8198004243520245,1.7552500467867205
648,212.43718706998646,34.8553886229286,212.09836184020074,36.75984880204122,0.05,-0.0,out_predators_number,-0.4338762054950607,0.3388252297857264,1.9044601791126183
649,215.63101212166566,35.30467448625978,214.87524719926168,37.229617533844724,0.05,-0.0,out_predators_number,-0.4338762054950607,0.3388252297857264,1.9044601791126183
650,218.7714374109716,35.78241581839769,217.58335179448719,37.72608249340231,0.05,-0.0,out_predators_number,-0.4338762054950607,0.3388252297857264,1.9044601791126183
651,221.8483770537553,36.289183456326015,220.2132589477509,38.24958623981324,0.05,-0.0,out_predators_number,-0.4338762054950607,0.3388252297857264,1.9044601791126183
652,224.85130054321962,36.82551737541322,222.7552688481225,38.80042277656829,0.05,-0.0,out_predators_number,-0.4338762054950607,0.3388252297857264,1.9044601791126183
653,227.76926133636246,37.391917720649055,225.1994377521218,39.37882865897069,0.05,-0.0,out_predators_number,-0.4338762054950607,0.3388252297857264,1.9044601791126183
654,230.5909332226497,37.98883488892297,227.53562402134054,39.98497343683287,0.060000000000000005,0.01,out_preys_number,-0.29730252345532904,3.0553092013091714,1.9961385479098936
655,233.3046550896986,38.61665864903532,232.0618853504316,40.62828294336438,0.060000000000000005,0.01,out_preys_number,-0.29730252345532904,3.0553092013091714,1.9961385479098936
656,235.8984846392884,39.275706304420204,236.5203913745242,41.3190626651545,0.060000000000000005,0.01,out_preys_number,-0.29730252345532904,3.0553092013091714,1.9961385479098936
657,238.3602615182461,39.966209925952775,240.8922320666692,42.05872389591708,0.060000000000000005,0.01,out_preys_number,-0.29730252345532904,3.0553092013091714,1.9961385479098936
658,240.6776802094152,40.68830270894465,245.1573447509138,42.84863286014463,0.060000000000000005,0.01,out_preys_number,-0.29730252345532904,3.0553092013091714,1.9961385479098936
659,242.83837287529434,41.442004539594954,249.29457141768623,43.690087432009555,0.060000000000000005,0.01,out_preys_number,-0.29730252345532904,3.0553092013091714,1.9961385479098936
660,244.83000215903982,42.227206891677795,253.28174071490204,44.58429050044489,0.05,-0.01,out_preys_number,-5.3964293545530495,8.451738555862221,2.357083608767091
661,246.64036372354124,43.04365721379545,254.5386097367393,45.520713332394436,0.05,-0.01,out_preys_number,-5.3964293545530495,8.451738555862221,2.357083608767091
662,248.2574980497916,43.89094301051453,255.55839954820505,46.48739510691799,0.05,-0.01,out_preys_number,-5.3964293545530495,8.451738555862221,2.357083608767091
663,249.66981072324765,44.768475866205634,256.33061038686975,47.48312158633263,0.05,-0.01,out_preys_number,-5.3964293545530495,8.451738555862221,2.357083608767091
664,250.8662001159189,45.67547570713804,256.84569964924776,48.50642692698102,0.05,-0.01,out_preys_number,-5.3964293545530495,8.451738555862221,2.357083608767091
665,251.83619102960765,46.610955643660354,257.0952361626794,49.55558091419491,0.05,-0.01,out_preys_number,-5.3964293545530495,8.451738555862221,2.357083608767091
666,252.57007251177419,47.57370777805458,257.07205139493374,50.62857868684674,0.04,-0.01,out_preys_number,-3.949759672702669,4.501978883159552,3.0548709087921537
667,253.05903770236804,48.562290402457144,254.21659333858935,51.70989488415349,0.04,-0.01,out_preys_number,-3.949759672702669,4.501978883159552,3.0548709087921537
668,253.29532323264743,49.5750170423582,251.12212812177896,52.78288091725845,0.04,-0.01,out_preys_number,-3.949759672702669,4.501978883159552,3.0548709087921537
669,253.27234539273925,50.60994782169524,247.80074405466388,53.84356369995348,0.04,-0.01,out_preys_number,-3.949759672702669,4.501978883159552,3.0548709087921537
670,252.9848300322979,51.66488363246855,244.26597841536815,54.8879032303549,0.04,-0.01,out_preys_number,-3.949759672702669,4.501978883159552,3.0548709087921537
671,252.42893297764925,52.73736358228213,240.53268123220653,55.911832314215346,0.04,-0.01,out_preys_number,-3.949759672702669,4.501978883159552,3.0548709087921537
672,251.6023476583286,53.82466616478111,236.61685738502007,56.91129822318639,0.05,0.01,out_preys_number,-10.483511390148976,14.985490273308528,3.0866320584052858
673,250.504396653281,54.92381454874148,234.87144960753477,57.89588831190624,0.05,0.01,out_preys_number,-10.483511390148976,14.985490273308528,3.0866320584052858
674,249.13610400614877,56.031586310565466,232.9099783853291,58.87567733280933,0.05,0.01,out_preys_number,-10.483511390148976,14.985490273308528,3.0866320584052858
675,247.5002454292362,57.144527842230296,230.73957784482062,59.84730659040781,0.05,0.01,out_preys_number,-10.483511390148976,14.985490273308528,3.0866320584052858
676,245.60137391986453,58.25897355370745,228.36866420391073,60.807340753710044,0.05,0.01,out_preys_number,-10.483511390148976,14.985490273308528,3.0866320584052858
677,243.44581884651052,59.37106985828175,225.8068641161114,61.75229654006803,0.05,0.01,out_preys_number,-10.483511390148976,14.985490273308528,3.0866320584052858
678,241.0416572129086,60.47680378526012,223.06492474429925,62.67867335304041,0.04,-0.01,out_preys_number,-2.9912421953008277,17.976732468609356,2.2018695677802924
679,238.39865655556164,61.57203591278542,217.96504962357972,63.568976205562706,0.04,-0.01,out_preys_number,-2.9912421953008277,17.976732468609356,2.2018695677802924
680,235.52818974556507,62.65253716048605,212.79787443811446,64.4057417036447,0.04,-0.01,out_preys_number,-2.9912421953008277,17.976732468609356,2.2018695677802924
681,232.44312281466068,63.71402883486781,207.5852606486286,65.18580156695624,0.04,-0.01,out_preys_number,-2.9912421953008277,17.976732468609356,2.2018695677802924
682,229.15767776885795,64.75222518735943,202.3484066267478,65.90638171505996,0.04,-0.01,out_preys_number,-2.9912421953008277,17.976732468609356,2.2018695677802924
683,225.68727314966668,65.76287763319603,197.10764559328737,66.56512437411367,0.04,-0.01,out_preys_number,-2.9912421953008277,17.976732468609356,2.2018695677802924
684,222.0483458126554,66.7418196955152,191.88227018265354,67.16010279389423,0.05,0.01,out_preys_number,-12.189343161392515,30.16607563000187,0.4182830983790211
685,218.25815797909948,67.68501168849355,188.56584965052863,67.70262351425815,0.05,0.01,out_preys_number,-12.189343161392515,30.16607563000187,0.4182830983790211
686,214.33459404878244,68.58858413963085,185.21003049963932,68.20399062328593,0.05,0.01,out_preys_number,-12.189343161392515,30.16607563000187,0.4182830983790211
687,210.29595191919987,69.44887897589778,181.8266023720516,68.66276812422758,0.05,0.01,out_preys_number,-12.189343161392515,30.16607563000187,0.4182830983790211
688,206.1607336274442,70.2624875606368,178.42699874304023,69.07774712698016,0.05,0.01,out_preys_number,-12.189343161392515,30.16607563000187,0.4182830983790211
689,201.94744001591826,71.0262847648944,175.02221911819692,69.44795055848144,0.05,0.01,out_preys_number,-12.189343161392515,30.16607563000187,0.4182830983790211
690,197.67437383262543,71.73745838330173,171.62276156593504,69.77263498139993,0.060000000000000005,0.01,out_preys_number,-4.114463363311472,26.051612266690398,1.9648234019017963
691,193.35945523173757,72.39353335413125,169.928716483512,70.06319207158501,0.060000000000000005,0.01,out_preys_number,-4.114463363311472,26.051612266690398,1.9648234019017963
692,189.02005306903806,72.99239040803731,168.204424489275,70.33090752906115,0.060000000000000005,0.01,out_preys_number,-4.114463363311472,26.051612266690398,1.9648234019017963
693,184.67283472375576,73.53227894198987,166.45500865238202,70.5751199458529,0.060000000000000005,0.01,out_preys_number,-4.114463363311472,26.051612266690398,1.9648234019017963
694,180.33363646023727,74.01182408580578,164.68554011664824,70.79525798861714,0.060000000000000005,0.01,out_preys_number,-4.114463363311472,26.051612266690398,1.9648234019017963
695,176.017355606939,74.43002809084845,162.9010113925965,70.99084222344692,0.060000000000000005,0.01,out_preys_number,-4.114463363311472,26.051612266690398,1.9648234019017963
696,171.73786511117052,74.78626631728841,161.10631167973682,71.16148618274627,0.07,0.01,out_preys_number,-15.420058835256697,10.631553431433701,3.624780134542135
697,167.50795035631145,75.08027822259572,160.90664445586313,71.31833591519265,0.07,0.01,out_preys_number,-15.420058835256697,10.631553431433701,3.624780134542135
698,163.33926752845213,75.31215385601344,160.68223059499883,71.4724996560204,0.07,0.01,out_preys_number,-15.420058835256697,10.631553431433701,3.624780134542135
699,159.24232230944244,75.48231643964466,160.43363499520393,71.62360798223976,0.07,0.01,out_preys_number,-15.420058835256697,10.631553431433701,3.624780134542135
700,155.22646726412785,75.59150166604228,160.16148945920548,71.77129746519334,0.07,0.01,out_preys_number,-15.420058835256697,10.631553431433701,3.624780134542135
701,151.29991598535926,75.64073436578454,159.86649032926815,71.915211866247,0.07,0.01,out_preys_number,-15.420058835256697,10.631553431433701,3.624780134542135
702,147.4697718595478,75.63130319856974,159.54939583462016,72.05500331913717,0.060000000000000005,-0.01,out_preys_number,-1.4480705436386643,12.079623975072366,3.576299879432568
703,143.74206921153126,75.56473400084931,157.6274496802334,72.17887305556768,0.060000000000000005,-0.01,out_preys_number,-1.4480705436386643,12.079623975072366,3.576299879432568
704,140.1218245700756,75.44276238547614,155.7115099252452,72.27520636134163,0.060000000000000005,-0.01,out_preys_number,-1.4480705436386643,12.079623975072366,3.576299879432568
705,136.61309585169292,75.26730613808064,153.80615862230908,72.34401280826437,0.060000000000000005,-0.01,out_preys_number,-1.4480705436386643,12.079623975072366,3.576299879432568
706,133.2190473765923,75.04043789471675,151.91575373490917,72.38539869150105,0.060000000000000005,-0.01,out_preys_number,-1.4480705436386643,12.079623975072366,3.576299879432568
707,129.94201879211462,74.7643585193693,150.0444189568727,72.39956346301749,0.060000000000000005,-0.01,out_preys_number,-1.4480705436386643,12.079623975072366,3.576299879432568
708,126.78359617217319,74.44137153144494,148.1960363162083,72.38679561820045,0.07,0.01,out_preys_number,-9.33281616896275,21.412440144035116,2.0545759132444914
709,123.74468377339939,74.07385886519344,147.8448005219224,72.35813605603596,0.07,0.01,out_preys_number,-9.33281616896275,21.412440144035116,2.0545759132444914
710,120.82557514885177,73.6642581774103,147.49899644693235,72.32444550787409,0.07,0.01,out_preys_number,-9.33281616896275,21.412440144035116,2.0545759132444914
711,118.02602253910747,73.21504185853152,147.15932366546963,72.28581462021162,0.07,0.01,out_preys_number,-9.33281616896275,21.412440144035116,2.0545759132444914
712,115.34530367101522,72.72869784659399,146.82646156724843,72.24234484804782,0.07,0.01,out_preys_number,-9.33281616896275,21.412440144035116,2.0545759132444914
713,112.78228529090359,72.2077122943018,146.5010682734134,72.19414806297051,0.07,0.01,out_preys_number,-9.33281616896275,21.412440144035116,2.0545759132444914
714,110.33548293786139,71.65455409700006,146.18377965240242,72.14134613888208,0.060000000000000005,-0.01,out_preys_number,-14.43585657050592,35.848296714541036,0.4867920418820262
715,108.00311662156224,71.07166125376934,144.42423137307966,72.07358545141197,0.060000000000000005,-0.01,out_preys_number,-14.43585657050592,35.848296714541036,0.4867920418820262
716,105.78316220700717,70.46142900491056,142.69732395827432,71.98078472142666,0.060000000000000005,-0.01,out_preys_number,-14.43585657050592,35.848296714541036,0.4867920418820262
717,103.67339842548495,69.82619966638752,141.00588146807436,71.86353056965173,0.060000000000000005,-0.01,out_preys_number,-14.43585657050592,35.848296714541036,0.4867920418820262
718,101.67144952778992,69.16825406479126,139.35249330595056,71.72247049846325,0.060000000000000005,-0.01,out_preys_number,-14.43585657050592,35.848296714541036,0.4867920418820262
719,99.77482367359966,68.48980446446544,137.7395196373319,71.55830728089227,0.060000000000000005,-0.01,out_preys_number,-14.43585657050592,35.848296714541036,0.4867920418820262
720,97.98094721160913,67.79298887092455,136.1690981772576,71.37179331821122,0.07,0.01,out_preys_number,-2.3398542511074396,38.188150965648475,3.5788044472866716
721,96.28719505042555,67.07986659093869,135.99590011165031,71.17337386078415,0.07,0.01,out_preys_number,-2.3398542511074396,38.188150965648475,3.5788044472866716
722,94.69091735234093,66.35241492901538,135.84999590280995,70.9732410548403,0.07,0.01,out_preys_number,-2.3398542511074396,38.188150965648475,3.5788044472866716
723,93.18946280287666,65.61252690187014,135.7315031884282,70.77179967849733,0.07,0.01,out_preys_number,-2.3398542511074396,38.188150965648475,3.5788044472866716
724,91.78019872030559,64.86200985630833,135.64050068939943,70.56945156584266,0.07,0.01,out_preys_number,-2.3398542511074396,38.188150965648475,3.5788044472866716
725,90.46052827294751,64.10258488124985,135.57702912232472,70.3665949838416,0.07,0.01,out_preys_number,-2.3398542511074396,38.188150965648475,3.5788044472866716
726,89.22790506946792,63.33588691099377,135.5410920433874,70.16362405329939,0.060000000000000005,-0.01,out_preys_number,-8.12503600827101,46.313186973919485,6.827737142305615
727,88.07984538007943,62.56346542389044,134.1845074606428,69.95147983645612,0.060000000000000005,-0.01,out_preys_number,-8.12503600827101,46.313186973919485,6.827737142305615
728,87.01393823565513,61.78678564805434,132.87088809289952,69.72135592024219,0.060000000000000005,-0.01,out_preys_number,-8.12503600827101,46.313186973919485,6.827737142305615
729,86.0278536383344,61.007230193380934,131.60154949855362,69.4740404540701,0.060000000000000005,-0.01,out_preys_number,-8.12503600827101,46.313186973919485,6.827737142305615
730,85.11934910209466,60.22610103671871,130.37765408365505,69.21034309948462,0.060000000000000005,-0.01,out_preys_number,-8.12503600827101,46.313186973919485,6.827737142305615
731,84.28627472567433,59.44462179445558,129.20021972621643,68.93109093549317,0.060000000000000005,-0.01,out_preys_number,-8.12503600827101,46.313186973919485,6.827737142305615
732,83.52657698372505,58.66394022388414,128.07012857696586,68.63712455331134,0.05,-0.01,out_preys_number,-1.7696353806786789,44.54355159324081,9.973184329427198
733,82.8383014055902,57.88513090144147,125.72494750311871,68.32062369393323,0.05,-0.01,out_preys_number,-1.7696353806786789,44.54355159324081,9.973184329427198
734,82.2195942949865,57.109198032216526,123.46364001705636,67.97426202655114,0.05,-0.01,out_preys_number,-1.7696353806786789,44.54355159324081,9.973184329427198
735,81.6687036283524,56.337078350955636,121.28673565379218,67.59964705825894,0.05,-0.01,out_preys_number,-1.7696353806786789,44.54355159324081,9.973184329427198
736,81.18397925490248,55.56964408015606,119.19446064813746,67.19840221866467,0.05,-0.01,out_preys_number,-1.7696353806786789,44.54355159324081,9.973184329427198
737,80.76387250760429,54.8077059157205,117.18677005840357,66.77215723251217,0.05,-0.01,out_preys_number,-1.7696353806786789,44.54355159324081,9.973184329427198
738,80.40693532143403,54.0520160150625,115.26337864971767,66.32253933187538,0.04,-0.01,out_preys_number,-9.687108264957175,34.85644332828363,12.270523316812877
739,80.1118189434128,53.30327096652063,112.29548635754118,65.8436825961465,0.04,-0.01,out_preys_number,-9.687108264957175,34.85644332828363,12.270523316812877
740,79.87727230806053,52.56211472248153,109.4583252207428,65.33035023584931,0.04,-0.01,out_preys_number,-9.687108264957175,34.85644332828363,12.270523316812877
741,79.70214014201683,51.82914148175574,106.74935527231072,64.78508221199922,0.04,-0.01,out_preys_number,-9.687108264957175,34.85644332828363,12.270523316812877
742,79.5853608526267,51.10489850952327,104.16576589433352,64.21037558777154,0.04,-0.01,out_preys_number,-9.687108264957175,34.85644332828363,12.270523316812877
743,79.52596424722027,50.38988888560074,101.70453146850579,63.608672925157116,0.04,-0.01,out_preys_number,-9.687108264957175,34.85644332828363,12.270523316812877
744,79.52306912257649,49.68457417390393,99.36246158821777,62.982352513022555,0.03,-0.01,out_preys_number,-15.01705086264235,19.839392465641282,13.297778339118622
745,79.57588075758731,48.989377007821915,96.16992048554448,62.32764093628925,0.03,-0.01,out_preys_number,-15.01705086264235,19.839392465641282,13.297778339118622
746,79.68368833637007,48.304683587808526,93.1424109684729,61.641388660036554,0.03,-0.01,out_preys_number,-15.01705086264235,19.839392465641282,13.297778339118622
747,79.84586232394375,47.630846088857716,90.27344220691847,60.92676297572299,0.03,-0.01,out_preys_number,-15.01705086264235,19.839392465641282,13.297778339118622
748,80.06185181203519,46.96818497669138,87.55652117095715,60.186799570586075,0.03,-0.01,out_preys_number,-15.01705086264235,19.839392465641282,13.297778339118622
749,80.33118184854818,46.31699123246809,84.98520565465331,59.424396123585815,0.03,-0.01,out_preys_number,-15.01705086264235,19.839392465641282,13.297778339118622
750,80.65345076065888,45.67752848664646,82.55314838142682,58.642308133848886,0.03,0.0,out_predators_number,-0.3707842308721183,1.8996976207679381,12.964779647202427
751,81.0283274783448,45.05003506332149,80.25413310034254,57.84314668645131,0.03,0.0,out_predators_number,-0.3707842308721183,1.8996976207679381,12.964779647202427
752,81.45554886235637,44.43472593691773,78.08210356307404,57.029377878306036,0.03,0.0,out_predators_number,-0.3707842308721183,1.8996976207679381,12.964779647202427
753,81.93491703816234,43.831794603581805,76.03118623348793,56.203323647726066,0.03,0.0,out_predators_number,-0.3707842308721183,1.8996976207679381,12.964779647202427
754,82.46629673519773,43.241414869985924,74.09570753133605,55.36716377365146,0.03,0.0,out_predators_number,-0.3707842308721183,1.8996976207679381,12.964779647202427
755,83.04961262877922,42.66374256254455,72.27020635299169,54.52293883354897,0.03,0.0,out_predators_number,-0.3707842308721183,1.8996976207679381,12.964779647202427
756,83.6848466802947,42.0989171602681,70.5494425491799,53.67255393184732,0.03,0.0,out_preys_number,-0.3096228081556376,13.135404131114797,11.573636771579217
757,84.3720354696887,41.54706335464405,68.92840197509061,52.81778303287869,0.03,0.0,out_preys_number,-0.3096228081556376,13.135404131114797,11.573636771579217
758,85.11126751283277,41.00829254005159,67.40229866429661,51.96027375325419,0.03,0.0,out_preys_number,-0.3096228081556376,13.135404131114797,11.573636771579217
759,85.90268055505425,40.48270423829187,65.96657461610783,51.10155248813576,0.03,0.0,out_preys_number,-0.3096228081556376,13.135404131114797,11.573636771579217
760,86.74645883088976,39.970387460855164,64.6168976274836,50.243029763821674,0.03,0.0,out_preys_number,-0.3096228081556376,13.135404131114797,11.573636771579217
761,87.64283027900188,39.47142201255927,63.349157546110575,49.38600572536694,0.03,0.0,out_preys_number,-0.3096228081556376,13.135404131114797,11.573636771579217
762,88.59206370013833,38.98587974017945,62.15946127113741,48.53167568260247,0.03,-0.0,out_preys_number,-13.29719829788612,26.432602429000916,9.54579594242302
763,89.59446584500544,38.51382572965677,61.0441267825174,47.681135650947,0.03,-0.0,out_preys_number,-13.29719829788612,26.432602429000916,9.54579594242302
764,90.65037841796344,38.05531945542353,59.999676438933705,46.83538783489239,0.03,-0.0,out_preys_number,-13.29719829788612,26.432602429000916,9.54579594242302
765,91.76017498151175,37.610415885318794,59.02282974773815,45.995346012088945,0.03,-0.0,out_preys_number,-13.29719829788612,26.432602429000916,9.54579594242302
766,92.92425774562216,37.17916654449384,58.110495778006076,45.16184078467401,0.03,-0.0,out_preys_number,-13.29719829788612,26.432602429000916,9.54579594242302
767,94.143054225075,36.76162054162077,57.259765359410416,44.33562467199069,0.03,-0.0,out_preys_number,-13.29719829788612,26.432602429000916,9.54579594242302
768,95.41701374706747,36.35782556062542,56.46790318484552,43.5173770252555,0.03,0.0,out_preys_number,-12.516508133221038,38.949110562221954,7.159551464630077
769,96.7466037904824,35.96782882106483,55.73233991325426,42.707708750170546,0.03,0.0,out_preys_number,-12.516508133221038,38.949110562221954,7.159551464630077
770,98.13230613732686,35.59167801016144,55.05066435060746,41.907166828046996,0.03,0.0,out_preys_number,-12.516508133221038,38.949110562221954,7.159551464630077
771,99.57461281598661,35.22942218939331,54.42061577113753,41.11623862982033,0.03,0.0,out_preys_number,-12.516508133221038,38.949110562221954,7.159551464630077
772,101.07402181507497,34.881112678417686,53.84007642743372,40.33535602048605,0.03,0.0,out_preys_number,-12.516508133221038,38.949110562221954,7.159551464630077
773,102.63103254581296,34.54680391897732,53.30706428658872,39.56489925406062,0.03,0.0,out_preys_number,-12.516508133221038,38.949110562221954,7.159551464630077
774,104.24614103004427,34.22655432130268,52.81972601998066,38.80520066124879,0.03,-0.0,out_preys_number,-12.477304447841654,51.42641501006361,4.578646339946111
775,105.91983479019092,33.92042709537662,52.37633026625065,38.056548133656214,0.03,-0.0,out_preys_number,-12.477304447841654,51.42641501006361,4.578646339946111
